CODICE REGIONE,REGIONE,PROVINCIA,CODICE AZIENDA,CODICE STRUTTURA,TIPO ASSISTENZA EROGATA,DESCRIZIONE TIPO ASSISTENZA EROGATA,DENOMINAZIONE STRUTTURA,PARTITA IVA,INDIRIZZO,DENOMINAZIONE COMUNE,CODICE COMUNE ISTAT,CAP,E-MAIL,SITO WEB,TELEFONO,NUMERO FAX,TIPO STRUTTURA,TIPO STRUTTURA DI RICOVERO,CODICE STRUTTURA DI RICOVERO,DENOMINAZIONE STRUTTURA DI RICOVERO,TIPO RAPPORTO CON IL S.S.N.,PRESENZA APPARECCHIATURE,ANNO APERTURA,ANNO CHIUSURA,DATA AGGIORNAMENTO
190,Sicilia,Palermo,206,812600,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO CERDA,05841760829,VIA Barracca 1,Cerda,082028,90010,consfamcerda@asppalermo.org,-,0918991714,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2016,0,2018/02/22
190,Sicilia,Palermo,206,812700,S01,ATTIVITA' CLINICA,CONSULT. FAM. - LERCARA F.,05841760829,"VIA S. D'ACQUISTO,4",Lercara Friddi,082045,90025,consfamlercarafriddi@asppalermo.org,www.asppalermo.org,0918252205,0918256301,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1985,0,2018/01/02
190,Sicilia,Palermo,206,812700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. - LERCARA F.,05841760829,"VIA S. D'ACQUISTO,4",Lercara Friddi,082045,90025,consfamlercarafriddi@asppalermo.org,www.asppalermo.org,0918252205,0918256301,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1985,0,2018/01/02
190,Sicilia,Palermo,206,812800,S01,ATTIVITA' CLINICA,CONSULT. FAM. - MONTELEPRE,05841760829,"VIA PURPURA, 82",Montelepre,082050,90040,consfammontelepre@asppalermo.org,www.asppalermo.org,0918984261,0918984261,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1990,0,2018/01/02
190,Sicilia,Palermo,206,812800,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. - MONTELEPRE,05841760829,"VIA PURPURA, 82",Montelepre,082050,90040,consfammontelepre@asppalermo.org,www.asppalermo.org,0918984261,0918984261,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1990,0,2018/01/02
190,Sicilia,Palermo,206,812900,S01,ATTIVITA' CLINICA,CONSULTORIO FAM. S.GIUSEPPE J.,05841760829,VIA CASE NUOVE snc,San Giuseppe Jato,082064,90028,consfamsangiuseppejato@asppalermo.org,www.asppalermo.org,0918577469,0918577469,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1997,0,2018/01/02
190,Sicilia,Palermo,206,812900,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO FAM. S.GIUSEPPE J.,05841760829,VIA CASE NUOVE snc,San Giuseppe Jato,082064,90028,consfamsangiuseppejato@asppalermo.org,www.asppalermo.org,0918577469,0918577469,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1997,0,2018/01/02
190,Sicilia,Palermo,206,813000,S01,ATTIVITA' CLINICA,CONSULTORIO FAM. CARINI,05841760829,C.LE DEI TRENTATRE',Carini,082021,90044,consfamcarini@asppalermo.org,www.asppalermo.org,0918620161,0918661986,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1989,0,2018/01/02
190,Sicilia,Palermo,206,813000,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO FAM. CARINI,05841760829,C.LE DEI TRENTATRE',Carini,082021,90044,consfamcarini@asppalermo.org,www.asppalermo.org,0918620161,0918661986,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1989,0,2018/01/02
190,Sicilia,Palermo,206,813100,S01,ATTIVITA' CLINICA,CONSULTORIO FAM. TERRASINI,05841760829,P.ZZA Capacioto,Cinisi,082031,90049,consfamterrasini@asppalermo.org,www.asppalermo.org,0918664838,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1983,0,2018/01/02
190,Sicilia,Palermo,206,813100,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO FAM. TERRASINI,05841760829,P.ZZA Capacioto,Cinisi,082031,90049,consfamterrasini@asppalermo.org,www.asppalermo.org,0918664838,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1983,0,2018/01/02
190,Sicilia,Palermo,206,813200,S01,ATTIVITA' CLINICA,CONSULTORIO FAM. PA -CESALPINO,05841760829,"VIA CESALPINO, 19/ A",Palermo,082053,90100,consfamcesalpino@asppalermo.org,www.asppalermo.org,0917037308,0917037323,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1983,0,2018/01/02
190,Sicilia,Palermo,206,813200,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO FAM. PA -CESALPINO,05841760829,"VIA CESALPINO, 19/ A",Palermo,082053,90100,consfamcesalpino@asppalermo.org,www.asppalermo.org,0917037308,0917037323,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1983,0,2018/01/02
190,Sicilia,Palermo,206,813300,S01,ATTIVITA' CLINICA,CONSULT. FAM. - PA PARISI,05841760829,"VIA ROMA, 519",Palermo,082053,90100,consfamparisi@asppalermo.org,www.asppalermo.org,0917032230,0917032235,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1985,0,2018/01/02
190,Sicilia,Palermo,206,813300,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. - PA PARISI,05841760829,"VIA ROMA, 519",Palermo,082053,90100,consfamparisi@asppalermo.org,www.asppalermo.org,0917032230,0917032235,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1985,0,2018/01/02
190,Sicilia,Palermo,206,813400,S01,ATTIVITA' CLINICA,CONSULTORIO FAM. MONREALE,05841760829,"VIA VENERO, 212",Monreale,082049,90046,consfammonreale@asppalermo.org,www.asppalermo.org,0916402767,0916408520,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1991,0,2018/01/02
190,Sicilia,Palermo,206,813400,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULTORIO FAM. MONREALE,05841760829,"VIA VENERO, 212",Monreale,082049,90046,consfammonreale@asppalermo.org,www.asppalermo.org,0916402767,0916408520,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,S,1991,0,2018/01/02
190,Sicilia,Palermo,206,813500,S01,ATTIVITA' CLINICA,CONSULT. FAM. PIANA ALBANESI,05841760829,"VIA KASTRIOTA , 209",Piana degli Albanesi,082057,90037,consfampianaalbanesi@asppalermo.org,www.asppalermo.org,0918574330,0918574180,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2007,0,2018/01/02
190,Sicilia,Palermo,206,813500,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. PIANA ALBANESI,05841760829,"VIA KASTRIOTA , 209",Piana degli Albanesi,082057,90037,consfampianaalbanesi@asppalermo.org,www.asppalermo.org,0918574330,0918574180,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2007,0,2018/01/02
190,Sicilia,Palermo,206,813600,S01,ATTIVITA' CLINICA,CONSULT. FAM. - PA BORGO NUOVO,05841760829,"L.GO POZZILLO,7",Palermo,082053,90135,consfamborgonuovo@asppalermo.org,www.asppalermo.org,0917035301,0917035302,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1987,0,2018/01/02
190,Sicilia,Palermo,206,813600,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. - PA BORGO NUOVO,05841760829,"L.GO POZZILLO,7",Palermo,082053,90135,consfamborgonuovo@asppalermo.org,www.asppalermo.org,0917035301,0917035302,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1987,0,2018/01/02
190,Sicilia,Palermo,206,813700,S01,ATTIVITA' CLINICA,CONSULT.FAM. PA TOMMASO NATALE,05841760829,"VIA DEL CEDRO, 6",Palermo,082053,90100,consfamtommasonatale@asppalermo.org,www.asppalermo.org,0917036781,0911532798,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1994,0,2018/01/02
190,Sicilia,Palermo,206,813700,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT.FAM. PA TOMMASO NATALE,05841760829,"VIA DEL CEDRO, 6",Palermo,082053,90100,consfamtommasonatale@asppalermo.org,www.asppalermo.org,0917036781,0911532798,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1994,0,2018/01/02
190,Sicilia,Palermo,206,813800,S01,ATTIVITA' CLINICA,CONSULT. FAM. - PA NOCE,05841760829,VIA NC1 N.3,Palermo,082053,90138,consfamnoce@asppalermo.org,www.asppalermo.org,0917035508,0917035510,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1992,0,2018/01/02
190,Sicilia,Palermo,206,813800,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,CONSULT. FAM. - PA NOCE,05841760829,VIA NC1 N.3,Palermo,082053,90138,consfamnoce@asppalermo.org,www.asppalermo.org,0917035508,0917035510,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,1992,0,2018/01/02
190,Sicilia,Palermo,206,815600,S01,ATTIVITA' CLINICA,SERT - PA 2 - VIA PINDEMONTE,0,"VIA PINDEMONTE, 94",Palermo,082053,90129,sert.pa2@asppalermo.org,-,0917034863,0917033119,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815600,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - PA 2 - VIA PINDEMONTE,0,"VIA PINDEMONTE, 94",Palermo,082053,90129,sert.pa2@asppalermo.org,-,0917034863,0917033119,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815700,S01,ATTIVITA' CLINICA,SERT - PA 3 -VIA Pindemonte 88,05841760829,via Pindemonte 88,Palermo,082053,90100,sert.pa3@asppalermo.org,-,0917034287,0917033101,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815700,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - PA 3 -VIA Pindemonte 88,05841760829,via Pindemonte 88,Palermo,082053,90100,sert.pa3@asppalermo.org,-,0917034287,0917033101,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815800,S01,ATTIVITA' CLINICA,SERT - PA 4 - VIA ANTONELLO DA MESSINA,05841760829,"VIA ANTONELLO DA MESSINA, 3",Palermo,082053,90112,sert.pa4@asppalermo.org,-,0917036800,0917036835,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815800,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - PA 4 - VIA ANTONELLO DA MESSINA,05841760829,"VIA ANTONELLO DA MESSINA, 3",Palermo,082053,90112,sert.pa4@asppalermo.org,-,0917036800,0917036835,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815900,S01,ATTIVITA' CLINICA,SERT - PA 1 - VIA FILICIUZZA,05841760829,"VIA FILICIUZZA, 8/A",Palermo,082053,90100,sert.pa1@asppalermo.org,-,0917037564,0917037555,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,815900,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - PA 1 - VIA FILICIUZZA,05841760829,"VIA FILICIUZZA, 8/A",Palermo,082053,90100,sert.pa1@asppalermo.org,-,0917037564,0917037555,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816000,S01,ATTIVITA' CLINICA,SERT - CEFALU',05841760829,"VIA A. MORO, 1",Cefalù,082027,90015,sert.cefalu@asppalermo.org,-,0921926732,0921926733,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816000,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - CEFALU',05841760829,"VIA A. MORO, 1",Cefalù,082027,90015,sert.cefalu@asppalermo.org,-,0921926732,0921926733,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816100,S01,ATTIVITA' CLINICA,SERT - TERMINI IMERESE,05841760829,"VIA OSPEDALE CIVICO, 10",Termini Imerese,082070,90018,sert.termini@asppalermo.org,www.asppalermo.org,0918153105,0918141561,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816100,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - TERMINI IMERESE,05841760829,"VIA OSPEDALE CIVICO, 10",Termini Imerese,082070,90018,sert.termini@asppalermo.org,www.asppalermo.org,0918153105,0918141561,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816200,S01,ATTIVITA' CLINICA,SERT - BAGHERIA,05841760829,"VIA DE SPUGHES, 2",Bagheria,082006,90011,sert.bagheria@asppalermo.org,-,091991241,091991347,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816200,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - BAGHERIA,05841760829,"VIA DE SPUGHES, 2",Bagheria,082006,90011,sert.bagheria@asppalermo.org,-,091991241,091991347,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816300,S01,ATTIVITA' CLINICA,SERT - CORLEONE,05841760829,"VIA COLLETTO, 39",Corleone,082034,90034,sert.corleone@asppalermo.org,-,0918450481,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816300,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - CORLEONE,05841760829,"VIA COLLETTO, 39",Corleone,082034,90034,sert.corleone@asppalermo.org,-,0918450481,0,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816400,S01,ATTIVITA' CLINICA,SERT - LERCARA FRIDDI,05841760829,via dele Rose 33,Lercara Friddi,082045,90025,sert.lercara@asppalermo.org,-,0917037708,0917037733,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816400,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - LERCARA FRIDDI,05841760829,via dele Rose 33,Lercara Friddi,082045,90025,sert.lercara@asppalermo.org,-,0917037708,0917037733,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816500,S01,ATTIVITA' CLINICA,SERT - MONTELEPRE,05841760829,"PIAZZA DELLA DELLA VITTORIA, 14",Montelepre,082050,90040,sert.montelepre@asppalermo.org,-,0918984659,0918984659,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816500,S06,ASSISTENZA PER TOSSICODIPENDENTI,SERT - MONTELEPRE,05841760829,"PIAZZA DELLA DELLA VITTORIA, 14",Montelepre,082050,90040,sert.montelepre@asppalermo.org,-,0918984659,0918984659,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,816600,S09,ASSISTENZA AGLI ANZIANI,U.O.RSA GERIATRICA 1-DEM. SENILI - AlZHEIMER,05841760829,"VIA PINDEMONTE, 88",Palermo,082053,90129,centroalzheimer@ausl6palermo.org,-,0917033327,0917033330,STRUTTURA RESIDENZIALE,0,0,-,1,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,816700,S09,ASSISTENZA AGLI ANZIANI,U. O. RSA Geriatrica 2 - Sindrome Immobilizzazione,05841760829,Via Pindemonte 88,Palermo,082053,90129,rsag2@aspppalermo.org,www.asppalermo.org,0917033295,0917033255,STRUTTURA RESIDENZIALE,0,0,-,1,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,816800,S09,ASSISTENZA AGLI ANZIANI,RSA RIABILITATIVAB ADULTI 2,05841760829,"VIA GAETANO LA LOGGIA, 5",Palermo,082053,90129,@asppalermo.org,www.asppalermo.org,0917033329,0917033290,STRUTTURA RESIDENZIALE,0,0,-,1,N,2011,0,2018/01/02
190,Sicilia,Palermo,206,816900,S09,ASSISTENZA AGLI ANZIANI,RSA PALAZZO ADRIANO,05841760829,"VIA FRANCESCO CRISPI, 99",Palazzo Adriano,082052,90030,pensionis7palazzoadriano@asppalermo.org,www.asppalermo.org,0918348031,0918348113,STRUTTURA RESIDENZIALE,0,0,-,1,N,2011,0,2018/01/02
190,Sicilia,Palermo,206,817000,S12,ASSISTENZA AI MALATI TERMINALI,HOSPICE - CURE PALLIATIVE,05841760829,"VIA G. LA LOGGIA, 5",Palermo,082053,90129,hospicecurepalliative@asppalermo.org,-,0917034835,0917033323,STRUTTURA RESIDENZIALE,0,0,-,1,S,2009,0,2018/01/17
190,Sicilia,Palermo,206,817100,S09,ASSISTENZA AGLI ANZIANI,RSA PETRALIA SOTTANA,05841760829,C.DA SANTA ELIA,Petralia Sottana,082056,90027,rsad37.petralia@asppalermo.org,www.asppalermo.org,0921622111,0921640198,STRUTTURA RESIDENZIALE,0,0,-,1,N,2011,0,2018/01/02
190,Sicilia,Palermo,206,817200,S09,ASSISTENZA AGLI ANZIANI,RSA PIANA DEGLI ALBANESI,05841760829,C.DA ODIGITRIA,Piana degli Albanesi,082057,90037,-,www.asppalermo.org,0918574231,0918574231,STRUTTURA RESIDENZIALE,0,0,-,1,N,2011,0,2018/01/02
190,Sicilia,Palermo,206,817200,S11,ASSISTENZA AI DISABILI PSICHICI,RSA PIANA DEGLI ALBANESI,05841760829,C.DA ODIGITRIA,Piana degli Albanesi,082057,90037,-,www.asppalermo.org,0918574231,0918574231,STRUTTURA RESIDENZIALE,0,0,-,1,N,2011,0,2018/01/02
190,Sicilia,Palermo,206,817300,S09,ASSISTENZA AGLI ANZIANI,CENTRO DIURNO ALZHEIMER C/O PISANI,05841760829,via Pindemonte 88,Palermo,082053,90129,centroalzheimer@asppalermo.org,-,0917033327,0917033327,STRUTTURA SEMIRESIDENZIALE,0,0,-,1,N,2016,0,2018/02/21
190,Sicilia,Palermo,206,817500,S01,ATTIVITA' CLINICA,CENTRO RIABILITAZIONE LASCARI,0,VIA S. GIUSEPPE 1/3,Lascari,082044,90010,-,-,0921427396,0921427396,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2014,0,2018/01/02
190,Sicilia,Palermo,206,817800,S09,ASSISTENZA AGLI ANZIANI,RSA VILLA DELLE PALME,04941140182,"STRADA PROVINCIALE 77 KM 20,800",Villafrati,082080,90030,villa.delle.palme@virgilio.it,www.villadellepalmersa.it,0918201080,0918270298,STRUTTURA RESIDENZIALE,0,0,-,2,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,817800,S11,ASSISTENZA AI DISABILI PSICHICI,RSA VILLA DELLE PALME,04941140182,"STRADA PROVINCIALE 77 KM 20,800",Villafrati,082080,90030,villa.delle.palme@virgilio.it,www.villadellepalmersa.it,0918201080,0918270298,STRUTTURA RESIDENZIALE,0,0,-,2,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,817900,S09,ASSISTENZA AGLI ANZIANI,RSA ISTITUTO GERIATRICO SICILIANO,02833470301,"VIA MESSINA MARINE, 431/C",Palermo,082053,90129,istitutogeriatricosiciliano@pec.it,www.istitutogeriatricosiciliano.it,0918430440,0918887576,STRUTTURA RESIDENZIALE,0,0,-,2,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,817900,S11,ASSISTENZA AI DISABILI PSICHICI,RSA ISTITUTO GERIATRICO SICILIANO,02833470301,"VIA MESSINA MARINE, 431/C",Palermo,082053,90129,istitutogeriatricosiciliano@pec.it,www.istitutogeriatricosiciliano.it,0918430440,0918887576,STRUTTURA RESIDENZIALE,0,0,-,2,N,2009,0,2018/01/02
190,Sicilia,Palermo,206,818000,S09,ASSISTENZA AGLI ANZIANI,R.S.A. BUON PASTORE ONLUS,04598690826,via Riserva Reale 8,Palermo,082053,90129,buonpastoreonlus@libero.it,-,0916681181,0916600447,STRUTTURA RESIDENZIALE,0,0,-,2,N,2014,0,2018/01/02
190,Sicilia,Palermo,206,818100,S05,ASSISTENZA PSICHIATRICA,KAROL SRL,06065204829,via San Lorenzo Colli 316- via Gibilmanna 50-Villabate,Palermo,082053,90146,amministrazione@karolcta.it- info@karolrsa.it,-,0916719111,091679151,STRUTTURA RESIDENZIALE,0,0,-,2,N,2014,0,2019/02/15
190,Sicilia,Palermo,206,818100,S11,ASSISTENZA AI DISABILI PSICHICI,KAROL SRL,06065204829,via San Lorenzo Colli 316- via Gibilmanna 50-Villabate,Palermo,082053,90146,amministrazione@karolcta.it- info@karolrsa.it,-,0916719111,091679151,STRUTTURA RESIDENZIALE,0,0,-,2,N,2014,0,2019/02/15
190,Sicilia,Palermo,206,818200,S09,ASSISTENZA AGLI ANZIANI,R.S.A. EUROMANAGER SANITA' SRL,06069290820,via Aquino Molara 49,Palermo,082053,90131,am.euromanager.sanita@gmail.com,-,0916687703,0916605130,STRUTTURA RESIDENZIALE,0,0,-,2,N,2014,0,2018/01/02
190,Sicilia,Palermo,206,818200,S11,ASSISTENZA AI DISABILI PSICHICI,R.S.A. EUROMANAGER SANITA' SRL,06069290820,via Aquino Molara 49,Palermo,082053,90131,am.euromanager.sanita@gmail.com,-,0916687703,0916605130,STRUTTURA RESIDENZIALE,0,0,-,2,N,2014,0,2018/01/02
190,Sicilia,Palermo,206,819200,S01,ATTIVITA' CLINICA,SERV. PSICOLOGIA - PALERMO - VIA ROMA 518,05841760829,"VIA ROMA, 519",Palermo,082053,90100,serviziopsicologia@asppalermo.org,-,0917032254,0917032465,AMBULATORIO E LABORATORIO,0,0,-,1,N,2008,0,2018/01/02
190,Sicilia,Palermo,206,819600,S01,ATTIVITA' CLINICA,U.O.S. PSICOLOGIA CLINICA E DELLE EMERGENZE,05841760829,"VIA PAPA SERGIO I°, n.5",Palermo,082053,90100,psicologiaclinica@asppalermo.org,-,0917032254,0917032465,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,820000,S01,ATTIVITA' CLINICA,U.O.C NPIA AIUTO MATERNO,05841760829,"VIA LANCIA DI BROLO, 10/BIS PALERMO",Palermo,082053,90145,npiadirezione@asppalermo.org,-,0917035410,0917035409,AMBULATORIO E LABORATORIO,0,0,-,1,N,2013,0,2018/01/02
190,Sicilia,Palermo,206,820100,S01,ATTIVITA' CLINICA,UOS-NPIA-PALERMO 1,05841760829,VIA VELASQUEZ N.1,Palermo,082053,90141,npia@asppalermo.org,-,0917037013,0917037023,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,820200,S01,ATTIVITA' CLINICA,UOS-NPIA-PALERMO2,05841760829,VIA LANCIA DI BROLO N.10/BIS,Palermo,082053,90145,npia2@asppalermo.org,-,0917035442,0917035543,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,820300,S01,ATTIVITA' CLINICA,UOS-NPIA 3-TERMINI IMERESE,05841760829,VIA OSPEDALE CIVICO N. 10,Termini Imerese,082070,90018,npia3@asppalermo.org,-,0918153189,0918142578,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,820400,S01,ATTIVITA' CLINICA,UOS NPIA-6-CARINI,05841760829,P.ZZA S. FRANCESCO N.1,Carini,082021,90044,npia6@asppalermo.org,-,0917036109,0918620147,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/02/21
190,Sicilia,Palermo,206,820500,S01,ATTIVITA' CLINICA,UOS-NPIA 4-BAGHERIA,05841760829,VIA DE SPUCHES N. 2,Bagheria,082006,90011,npia4@asppalermo.org,-,091996914,091991246,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/02/21
190,Sicilia,Palermo,206,820600,S01,ATTIVITA' CLINICA,UOS NPIA-5-CORLEONE,05841760829,VIA DUCA D'AOSTA,Corleone,082034,90034,npia5@asppalermo.org,-,0918450473,0918450606,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,821000,S01,ATTIVITA' CLINICA,U.O.S. DI PSICOLOGIA-CURA FRAGILITA' GENITORIALE E TRAUMI DA ABUSO E MALTRATTAMENTO,05841760829,"VIA PAPA SERGIO I, N.5",Palermo,082053,90100,uofg@asppalermo.org,-,0917036665,0917036876,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,821100,S01,ATTIVITA' CLINICA,U.O.S. PSICOLOGIA DELL'ADOZIONE E AFFIDO FAMILIARE,05841760829,"VIA LANCIA DI BROLO, 10/B",Palermo,082053,90100,d.randazzo@asppalermo.org,www.asppalermo.org,0917035433,0917035425,AMBULATORIO E LABORATORIO,0,0,-,1,N,2012,0,2018/01/02
190,Sicilia,Palermo,206,821300,S01,ATTIVITA' CLINICA,NPIA-AMBULATORIO DI RIABILITAZIONE NEUROPSICHIATRICA E LOGOPEDICA PEDIATRICA,05841760829,"VIA CASTELLANA, 145 c/o",Palermo,082053,90135,amb.neonati@asppalermo.org,-,0916743195,0,AMBULATORIO E LABORATORIO,01,190337,P.O. VILLA DELLE GINESTRE,1,N,2016,0,2018/01/02
190,Sicilia,Palermo,206,830000,S05,ASSISTENZA PSICHIATRICA,MODULO DIPART. 1 - CTA 1,05841760829,"VIA LA LOGGIA , 3",Palermo,082053,90129,cta-1@asppalermo.org,-,0917033365,0917033365,STRUTTURA RESIDENZIALE,0,0,-,1,N,2007,0,2018/02/22
190,Sicilia,Palermo,206,830100,S01,ATTIVITA' CLINICA,MODULO DIPART. 1-CSM MISILMERI,05841760829,VIA A. DE GASPERI N. 3,Misilmeri,082048,90036,csm1misilmeri@asppalermo.org,-,0918710221,0918710220,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2007,0,2018/02/22
190,Sicilia,Palermo,206,830100,S05,ASSISTENZA PSICHIATRICA,MODULO DIPART. 1-CSM MISILMERI,05841760829,VIA A. DE GASPERI N. 3,Misilmeri,082048,90036,csm1misilmeri@asppalermo.org,-,0918710221,0918710220,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,1,N,2007,0,2018/02/22
